id,title,description,thumbnails
LHCob76kigA,Lukas Graham - 7 Years [OFFICIAL MUSIC VIDEO],"7 Years by Lukas Graham, Official Music Video. Watch the official music video for Lukas Graham's latest single ""Love Someone"" here: ...","{'default': {'url': 'https://i.ytimg.com/vi/LHCob76kigA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/LHCob76kigA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/LHCob76kigA/hqdefault.jpg', 'width': 480, 'height': 360}}"
HMUDVMiITOU,"DJ Snake, Lil Jon - Turn Down for What",Download the single on iTunes: http://smarturl.it/TD4W Director- Daniels Producer- Judy Craig Co Producer- Jonathan Wang Executive Producer- Candice ...,"{'default': {'url': 'https://i.ytimg.com/vi/HMUDVMiITOU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/HMUDVMiITOU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/HMUDVMiITOU/hqdefault.jpg', 'width': 480, 'height': 360}}"
IHNzOHi8sJs,BLACKPINK - ‘뚜두뚜두 (DDU-DU DDU-DU)’ M/V,Download on iTunes @ http://smarturl.it/BP_SquareUp/itunes Download on AppleMusic @ http://smarturl.it/BP_SquareUp/applemusic Available on Spotify ...,"{'default': {'url': 'https://i.ytimg.com/vi/IHNzOHi8sJs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/IHNzOHi8sJs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/IHNzOHi8sJs/hqdefault.jpg', 'width': 480, 'height': 360}}"
5qm8PH4xAss,50 Cent - In Da Club (Int&#39;l Version),Best of 50 Cent: https://goo.gl/PgrRic Subscribe here: https://goo.gl/o954jF Music video by 50 Cent performing In Da Club. (C) 2003 Shady Records/Aftermath ...,"{'default': {'url': 'https://i.ytimg.com/vi/5qm8PH4xAss/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/5qm8PH4xAss/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/5qm8PH4xAss/hqdefault.jpg', 'width': 480, 'height': 360}}"
fyaI4-5849w,"DJ Khaled - Wild Thoughts ft. Rihanna, Bryson Tiller","""Grateful"" Available at iTunes http://smarturl.it/GRATEFUL_iTunes Apple Music http://smarturl.it/GRATEFUL_AM Spotify http://smarturl.it/GRATEFUL_Sptfy ...","{'default': {'url': 'https://i.ytimg.com/vi/fyaI4-5849w/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/fyaI4-5849w/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/fyaI4-5849w/hqdefault.jpg', 'width': 480, 'height': 360}}"
YVkUvmDQ3HY,Eminem - Without Me,iTunes: http://smarturl.it/WithoutMe Amazon: http://smarturl.it/WithoutMeAmz Google Play: http://smarturl.it/WithoutMeGP Playlist Best of Eminem: ...,"{'default': {'url': 'https://i.ytimg.com/vi/YVkUvmDQ3HY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/YVkUvmDQ3HY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/YVkUvmDQ3HY/hqdefault.jpg', 'width': 480, 'height': 360}}"
zDo0H8Fm7d0,Bebe Rexha - Meant to Be (feat. Florida Georgia Line) [Official Music Video],Bebe Rexha - Meant to Be (feat. Florida Georgia Line) Listen now: https://BebeRexha.lnk.to/MeantToBe Spotify: https://BebeRexha.lnk.to/MeantToBe/Spotify ...,"{'default': {'url': 'https://i.ytimg.com/vi/zDo0H8Fm7d0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/zDo0H8Fm7d0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/zDo0H8Fm7d0/hqdefault.jpg', 'width': 480, 'height': 360}}"
AtKZKl7Bgu0,Calvin Harris - I Need Your Love (Official Video) ft. Ellie Goulding,Calvin Harris - I Need Your Love ft. Ellie Goulding (VEVO Exclusive) Spotify - http://smarturl.it/Calvin_Spotify Apple Music - http://smarturl.it/Calvin_AppleMusic ...,"{'default': {'url': 'https://i.ytimg.com/vi/AtKZKl7Bgu0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/AtKZKl7Bgu0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/AtKZKl7Bgu0/hqdefault.jpg', 'width': 480, 'height': 360}}"
aFEL3bAj3zw,Маша и Медведь (Masha and The Bear) - Подкидыш (23 Серия),Подпишись на Машу в Инстаграм: http://instagram.com/mashaandthebear/ http://youtube.com/MashaBearEN - now watch in english! http://mashabear.com ...,"{'default': {'url': 'https://i.ytimg.com/vi/aFEL3bAj3zw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/aFEL3bAj3zw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/aFEL3bAj3zw/hqdefault.jpg', 'width': 480, 'height': 360}}"
wzMrK-aGCug,Rae Sremmurd - No Type,SremmLife” available Now! iTunes: http://smarturl.it/SremmLife Google Play: http://smarturl.it/SremmLifeGP Amazon: http://smarturl.it/SremmLifeAmz Exclusive ...,"{'default': {'url': 'https://i.ytimg.com/vi/wzMrK-aGCug/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/wzMrK-aGCug/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/wzMrK-aGCug/hqdefault.jpg', 'width': 480, 'height': 360}}"
euCqAq6BRa4,DJ Snake - Let Me Love You ft. Justin Bieber,"Best of DJ Snake https://goo.gl/qwC5gY Subscribe for more https://goo.gl/J1Cxx5 Listen to DJ Snake's album Encore, out now on Spotify: ...","{'default': {'url': 'https://i.ytimg.com/vi/euCqAq6BRa4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/euCqAq6BRa4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/euCqAq6BRa4/hqdefault.jpg', 'width': 480, 'height': 360}}"
mWRsgZuwf_8,Imagine Dragons - Demons (Official),"Get Origins, ft. Natural, Zero, Machine and Bad Liar, out now: http://smarturl.it/OriginsID Shop Imagine Dragons: http://smarturl.it/ImagineDragonsShop Sign up ...","{'default': {'url': 'https://i.ytimg.com/vi/mWRsgZuwf_8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/mWRsgZuwf_8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/mWRsgZuwf_8/hqdefault.jpg', 'width': 480, 'height': 360}}"
7RMQksXpQSk,Katy Perry - This Is How We Do (Official),"Get ""This Is How We Do"" from Katy Perry's 'PRISM': http://katy.to/PRISM Katy Perry Complete Collection on Spotify: http://katy.to/SpotifyCompleteYD Katy Perry ...","{'default': {'url': 'https://i.ytimg.com/vi/7RMQksXpQSk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/7RMQksXpQSk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/7RMQksXpQSk/hqdefault.jpg', 'width': 480, 'height': 360}}"
dPI-mRFEIH0,Katy Perry - Bon Appétit (Official) ft. Migos,Get “Bon Appétit” off Katy's new album 'Witness': http://katy.to/witnessYd Katy Perry Complete Collection on Spotify: http://katy.to/SpotifyCompleteYD Katy Perry ...,"{'default': {'url': 'https://i.ytimg.com/vi/dPI-mRFEIH0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/dPI-mRFEIH0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/dPI-mRFEIH0/hqdefault.jpg', 'width': 480, 'height': 360}}"
6GUm5g8SG4o,R. City - Locked Away ft. Adam Levine,"R. City's debut album ""What Dreams Are Made Of"" Available NOW! Get it on: Apple Music: http://smarturl.it/RCityEPi?IQid=yt Stream On Spotify: ...","{'default': {'url': 'https://i.ytimg.com/vi/6GUm5g8SG4o/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/6GUm5g8SG4o/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/6GUm5g8SG4o/hqdefault.jpg', 'width': 480, 'height': 360}}"
ws00k_lIQ9U,Bad Bunny - Soy Peor (Video oficial),"Video Oficial ""Soy Peor"" de Bad Bunny -Click para suscribirte: http://bit.ly/badbunnypr Spotify: http://spoti.fi/2xQk6CX Apple Music: http://apple.co/2f52tr9 Follow ...","{'default': {'url': 'https://i.ytimg.com/vi/ws00k_lIQ9U/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ws00k_lIQ9U/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ws00k_lIQ9U/hqdefault.jpg', 'width': 480, 'height': 360}}"
EHkozMIXZ8w,Eminem - The Monster (Explicit) ft. Rihanna,"Download Eminem's 'MMLP2' Album on iTunes now:http://smarturl.it/MMLP2 Music video by Eminem ft. Rihanna ""The Monster"" © 2013 Interscope Playlist Best ...","{'default': {'url': 'https://i.ytimg.com/vi/EHkozMIXZ8w/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/EHkozMIXZ8w/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/EHkozMIXZ8w/hqdefault.jpg', 'width': 480, 'height': 360}}"
Zi_XLOBDo_Y,Michael Jackson - Billie Jean (Official Music Video),"Listen to more Michael Jackson: https://MichaelJackson.lnk.to/Stream!bjo """"Billie Jean"""" was the first short film made for 'Thriller,' the biggest-selling album of all ...","{'default': {'url': 'https://i.ytimg.com/vi/Zi_XLOBDo_Y/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Zi_XLOBDo_Y/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Zi_XLOBDo_Y/hqdefault.jpg', 'width': 480, 'height': 360}}"
lwk5OUII9Vc,Ayo &amp; Teo - Rolex (Official Music Video),"Ayo & Teo's Official Video for ""Rolex"" Get ""Rolex"" here: http://smarturl.it/Rolex Follow Ayo: Twitter: https://twitter.com/OgLeloo Instagram: ...","{'default': {'url': 'https://i.ytimg.com/vi/lwk5OUII9Vc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/lwk5OUII9Vc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/lwk5OUII9Vc/hqdefault.jpg', 'width': 480, 'height': 360}}"
i_kF4zLNKio,Fetty Wap  - Trap Queen (Official Video) Prod. By Tony Fadd,"""Trap Queen"" by Fetty Wap. -- Stream ""Bruce Wayne"" the mixtape out now: https://ffm.to/brucewayne -- Debut Album - Available Now ▻iTunes: flyt.it/fettywap ...","{'default': {'url': 'https://i.ytimg.com/vi/i_kF4zLNKio/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/i_kF4zLNKio/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/i_kF4zLNKio/hqdefault.jpg', 'width': 480, 'height': 360}}"
4DO8GsIYfhQ,"Enrique Iglesias, Juan Luis Guerra - Cuando Me Enamoro",Check out Enrique's new videos #LetMeBeYourLover ft. Pitbull (http://bit.ly/lmbyl) & Noche y De Dia ft. Yandel & Juan Magan (http://bit.ly/183s90S) Music video ...,"{'default': {'url': 'https://i.ytimg.com/vi/4DO8GsIYfhQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/4DO8GsIYfhQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/4DO8GsIYfhQ/hqdefault.jpg', 'width': 480, 'height': 360}}"
Amq-qlqbjYA,BLACKPINK - &#39;마지막처럼 (AS IF IT&#39;S YOUR LAST)&#39; M/V,Download on iTunes @ http://smarturl.it/BLACKPINK_3RD Download on AppleMusic @ http://smarturl.it/3RD_BLACKPINK #BLACKPINK #블랙핑크 #마지막처럼 ...,"{'default': {'url': 'https://i.ytimg.com/vi/Amq-qlqbjYA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Amq-qlqbjYA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Amq-qlqbjYA/hqdefault.jpg', 'width': 480, 'height': 360}}"
lcOxhH8N3Bo,Bonnie Tyler - Total Eclipse of the Heart (Video),Bonnie Tyler - Total Eclipse of the Heart (Official Video) Listen on Spotify - http://smarturl.it/BonnieTylerGH_Spotif Listen on Apple Music ...,"{'default': {'url': 'https://i.ytimg.com/vi/lcOxhH8N3Bo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/lcOxhH8N3Bo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/lcOxhH8N3Bo/hqdefault.jpg', 'width': 480, 'height': 360}}"
ApXoWvfEYVU,"Post Malone, Swae Lee - Sunflower (Spider-Man: Into the Spider-Verse)",Own Spider-Man: Into the Spider-verse on Digital 2/26 and Blu-ray on 3/19 Blu-ray: http://sonypictures.us/ueaRau Digital: http://sonypictures.us/Wnbe3e ...,"{'default': {'url': 'https://i.ytimg.com/vi/ApXoWvfEYVU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ApXoWvfEYVU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ApXoWvfEYVU/hqdefault.jpg', 'width': 480, 'height': 360}}"
au2n7VVGv_c,Post Malone - Psycho ft. Ty Dolla $ign,Psycho ft. Ty Dolla $ign (Official Video) Song Available Now! https://PostMalone.lnk.to/psychoYD Merch Available Here! https://postmaloneshop.com For More ...,"{'default': {'url': 'https://i.ytimg.com/vi/au2n7VVGv_c/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/au2n7VVGv_c/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/au2n7VVGv_c/hqdefault.jpg', 'width': 480, 'height': 360}}"
OZLUa8JUR18,Lil Wayne - Mirror ft. Bruno Mars,"Music video by Lil Wayne performing Mirror. © 2012 Cash Money Records/Young Money Ent./Universal Rec. #VEVOCertified on May 11, 2012.","{'default': {'url': 'https://i.ytimg.com/vi/OZLUa8JUR18/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/OZLUa8JUR18/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/OZLUa8JUR18/hqdefault.jpg', 'width': 480, 'height': 360}}"
e-fA-gBCkj0,Bruno Mars - Locked Out Of Heaven (Official Video),"The official music video for Bruno Mars' ""Locked Out Of Heaven"" from the 'Unorthodox Jukebox' album - Available Now! Download/Stream 'Unorthodox ...","{'default': {'url': 'https://i.ytimg.com/vi/e-fA-gBCkj0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/e-fA-gBCkj0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/e-fA-gBCkj0/hqdefault.jpg', 'width': 480, 'height': 360}}"
uuZE_IRwLNI,Justin Timberlake - Mirrors (Official Music Video),Justin Timberlake's official music video for 'Mirrors'. Click to listen to Justin Timberlake on Spotify: http://smarturl.it/JTSpot?IQid=JTMirrors As featured on 20/20 ...,"{'default': {'url': 'https://i.ytimg.com/vi/uuZE_IRwLNI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/uuZE_IRwLNI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/uuZE_IRwLNI/hqdefault.jpg', 'width': 480, 'height': 360}}"
vJwKKKd2ZYE,Bobby Shmurda - Hot N*gga,"Download ""Shmurda She Wrote"" at iTunes: http://smarturl.it/SmSheWr Amazon: http://smarturl.it/SSheW Google Play: http://smarturl.it/shmr Spotify: ...","{'default': {'url': 'https://i.ytimg.com/vi/vJwKKKd2ZYE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/vJwKKKd2ZYE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/vJwKKKd2ZYE/hqdefault.jpg', 'width': 480, 'height': 360}}"
iGk5fR-t5AU,Katy Perry - Swish Swish (Official) ft. Nicki Minaj,Get “Swish Swish” off Katy's new album 'Witness': http://katy.to/witnessYd Katy Perry Complete Collection on Spotify: http://katy.to/SpotifyCompleteYD Katy Perry ...,"{'default': {'url': 'https://i.ytimg.com/vi/iGk5fR-t5AU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/iGk5fR-t5AU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/iGk5fR-t5AU/hqdefault.jpg', 'width': 480, 'height': 360}}"
UceaB4D0jpo,Post Malone - rockstar ft. 21 Savage,rockstar ft. 21 Savage (Official Video) Song Available Here: https://PostMalone.lnk.to/rsYD Connect with Post Malone: https://www.facebook.com/postmalone ...,"{'default': {'url': 'https://i.ytimg.com/vi/UceaB4D0jpo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/UceaB4D0jpo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/UceaB4D0jpo/hqdefault.jpg', 'width': 480, 'height': 360}}"
izGwDsrQ1eQ,George Michael - Careless Whisper (Official Video),George Michael - Careless Whisper (Official Video) 'Listen without Prejudice/MTV Unplugged' – OUT NOW. Listen on Spotify here ...,"{'default': {'url': 'https://i.ytimg.com/vi/izGwDsrQ1eQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/izGwDsrQ1eQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/izGwDsrQ1eQ/hqdefault.jpg', 'width': 480, 'height': 360}}"
TUj0otkJEBo,"Ty Dolla $ign - Or Nah ft. The Weeknd, Wiz Khalifa &amp; DJ Mustard [Music Video]","New album ""Beach House 3"" out now! Download/stream: https://atlantic.lnk.to/BeachHouse3ID Download/stream ""Or Nah"" here: ...","{'default': {'url': 'https://i.ytimg.com/vi/TUj0otkJEBo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/TUj0otkJEBo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/TUj0otkJEBo/hqdefault.jpg', 'width': 480, 'height': 360}}"
9v_rtaye2yY,"Migos, Nicki Minaj, Cardi B - MotorSport (Official)",Listen to Culture II everywhere now: https://Migos.lnk.to/Culture2YD Purchase exclusive Migos merch featured from their official store: ...,"{'default': {'url': 'https://i.ytimg.com/vi/9v_rtaye2yY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/9v_rtaye2yY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/9v_rtaye2yY/hqdefault.jpg', 'width': 480, 'height': 360}}"
M4ZoCHID9GI,The Weeknd - Call Out My Name (Official Video),"Call Out My Name (Official Video) Taken from the album My Dear Melancholy, http://theweeknd.co/mdmYD Connect with The Weeknd: ...","{'default': {'url': 'https://i.ytimg.com/vi/M4ZoCHID9GI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/M4ZoCHID9GI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/M4ZoCHID9GI/hqdefault.jpg', 'width': 480, 'height': 360}}"
ZbZSe6N_BXs,Pharrell Williams - Happy (Official Music Video),Get Pharrell's album G I R L on iTunes: http://smarturl.it/GIRLitunes Get Pharrell's album G I R L on Amazon: http://smarturl.it/GIRLamazonMP3 Follow Pharrell: ...,"{'default': {'url': 'https://i.ytimg.com/vi/ZbZSe6N_BXs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ZbZSe6N_BXs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ZbZSe6N_BXs/hqdefault.jpg', 'width': 480, 'height': 360}}"
RnBT9uUYb1w,Martin Garrix &amp; Bebe Rexha - In The Name Of Love (Official Video),Martin Garrix & Bebe Rexha - In The Name Of Love (Official Audio) Listen / Download: http://stmpd.co/ITNOLID ♫ Summer Days is out now: ...,"{'default': {'url': 'https://i.ytimg.com/vi/RnBT9uUYb1w/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/RnBT9uUYb1w/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/RnBT9uUYb1w/hqdefault.jpg', 'width': 480, 'height': 360}}"
ANS9sSJA9Yc,Maroon 5 - Don&#39;t Wanna Know,"Buy “Don't Wanna Know"" ft. Kendrick Lamar now. iTunes: http://smarturl.it/DontWannaKnowM5 Apple Music: http://smarturl.it/DontWannaKnow.ap Google Play: ...","{'default': {'url': 'https://i.ytimg.com/vi/ANS9sSJA9Yc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ANS9sSJA9Yc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ANS9sSJA9Yc/hqdefault.jpg', 'width': 480, 'height': 360}}"
1TsVjvEkc4s,Selena Gomez - Good For You (Official Music Video),"Get REVIVAL, out now: http://smarturl.it/sgrevival Get exclusive REVIVAL merchandise bundles: http://smarturl.it/sgrevivald2c Get “Good For You” ft. A$AP Rocky ...","{'default': {'url': 'https://i.ytimg.com/vi/1TsVjvEkc4s/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/1TsVjvEkc4s/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/1TsVjvEkc4s/hqdefault.jpg', 'width': 480, 'height': 360}}"
56WBK4ZK_cw,"benny blanco, Halsey &amp; Khalid – Eastside (official video)","""Eastside"" out now: http://smarturl.it/EastsideBB Directed by Jake Schreier Executive Producers: Jackie Kelman Bisbee, Alex Fisch Line Producer: Molly Gale ...","{'default': {'url': 'https://i.ytimg.com/vi/56WBK4ZK_cw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/56WBK4ZK_cw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/56WBK4ZK_cw/hqdefault.jpg', 'width': 480, 'height': 360}}"
87gWaABqGYs,Ed Sheeran - Galway Girl [Official Video],Tickets for the Divide tour here - http://www.edsheeran.com/tour ÷. Out Now: https://atlanti.cr/yt-album Subscribe to Ed's channel: ...,"{'default': {'url': 'https://i.ytimg.com/vi/87gWaABqGYs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/87gWaABqGYs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/87gWaABqGYs/hqdefault.jpg', 'width': 480, 'height': 360}}"
